timestep;reward;episode length;entropy;estimated value
2100000;40.82;1265.9999999999998;1.3833523609985323;4.567233086759612
2150000;41.56;1288.66;1.3831982003746321;4.644906674914138
2200000;44.62;1380.48;1.3830557610292833;4.728768567267818
2250000;46.5;1408.14;1.3828121689637194;4.798152441203929
2300000;46.58;1427.52;1.382754420586303;4.811447738650742
2350000;44.58;1389.2599999999998;1.3829153785978487;4.881267219240096
2400000;45.32000000000001;1388.26;1.3824349457703562;4.9708025994375955
2450000;43.0;1320.62;1.3826291824394015;4.988060318053282
2500000;39.0;1237.4;1.3825071434478766;5.023372934697482
2550000;37.760000000000005;1214.56;1.3825523310268109;5.0672872695714055
2600000;34.82000000000001;1151.8799999999999;1.3823877474018234;5.042595229879669
2650000;29.860000000000003;1039.22;1.3826032255948297;4.9871401795267705
2700000;28.1;985.7199999999999;1.382503866007824;5.03279811978005
2750000;27.04;948.2;1.3817102938257098;5.1242368457045995
2800000;21.32;781.8599999999999;1.3809802268473912;5.0622777030071715
2850000;22.859999999999996;836.2599999999999;1.3804945907596207;5.0446564972604255
2900000;25.619999999999997;911.0599999999998;1.3800860099398997;5.084892085495482
2950000;29.660000000000004;1027.3799999999999;1.379567620673833;5.114030038581884
3000000;29.48;1034.42;1.3800847018642322;5.056750102105839
3050000;29.420000000000005;1035.56;1.38085511902335;5.073301441750206
3100000;28.580000000000002;1001.6400000000001;1.3811181831724242;5.142143545573949
3150000;26.22;947.3;1.3816003159978354;5.115692077974835
3200000;25.04;911.0200000000001;1.3815689582666735;5.125520623453301
3250000;26.660000000000004;966.74;1.3820125184631418;5.16069000777785
3300000;25.36;923.4799999999999;1.3818934181058775;5.157392942121425
3350000;27.78;992.3399999999999;1.3821880127481467;5.231427867252162
3400000;29.279999999999994;1037.24;1.3825424223097684;5.280063402151209
3450000;27.580000000000002;990.5400000000002;1.3830692263757394;5.268520929880884
3500000;20.72;781.06;1.3835433278056088;5.096585532674712
3550000;25.46;935.7;1.3838111915328564;5.193813927945247
3600000;21.740000000000002;835.3800000000001;1.384297449099673;5.094577628980872
3650000;22.439999999999998;850.3;1.3839998957072064;5.1885392471747185
3700000;25.74;937.78;1.3835965741448197;5.309113286542267
3750000;27.740000000000002;1008.72;1.3836533012999228;5.3851643721005376
3800000;23.12;860.2;1.3838351794697246;5.357145203784504
3850000;25.0;914.86;1.3829793607567795;5.415277309402748
3900000;24.54;900.0200000000001;1.3829559618527407;5.379673013683779
3950000;19.14;749.4800000000001;1.3833709710052435;5.235716151540351
4000000;20.7;791.24;1.3830365105728755;5.309550854338248
4050000;20.86;797.9000000000001;1.382641394405249;5.286449440177502
4100000;17.3;701.78;1.3837177502369435;5.230997058664975
4150000;13.819999999999999;598.3799999999999;1.384054184637031;5.150397437960178
4200000;15.24;639.12;1.3833124156657373;5.17488168088617
4250000;18.14;729.9199999999998;1.3828588982094003;5.160883116960969
4300000;23.2;883.4599999999998;1.3827272026238382;5.200579579425808
4350000;24.72;927.0;1.3824049943611232;5.195590401575973
4400000;26.46;982.2;1.3821462918877745;5.2464739093714865
4450000;29.8;1097.04;1.3830081758110542;5.288781094783465
4500000;28.02;1041.24;1.383315619253577;5.294004872170949
4550000;26.820000000000004;1008.1400000000001;1.3833839897738363;5.339184480578327
4600000;24.32;925.8400000000001;1.3837643219264149;5.319086427353001
4650000;20.52;800.3;1.3840305745648238;5.220352294491115
4700000;18.06;716.86;1.384103588122319;5.1886949324245295
4750000;17.759999999999998;699.1600000000001;1.3833731855326208;5.238526643760412
