timestep;reward;episode length;entropy;estimated value
6050000;31.74;1123.08;1.383734497653823;4.2332849143694755
6100000;30.439999999999998;1114.3600000000001;1.3839409699693241;4.216033435642663
6150000;27.740000000000002;1037.24;1.3837128454519803;4.206485205562903
6200000;31.920000000000005;1153.6799999999998;1.3839811932277641;4.261092502034645
6250000;31.9;1151.48;1.3842534878997637;4.286329565969387
6300000;30.48;1125.3;1.3842859497759537;4.282235959785758
6350000;31.860000000000003;1137.02;1.3843720435297198;4.321123269039821
6400000;36.8;1243.2800000000002;1.384546836518262;4.373362717543311
6450000;36.98;1250.7800000000002;1.384322093484796;4.375548480027808
6500000;39.16;1316.3799999999999;1.384322301389842;4.392530554777383
6550000;40.0;1313.1200000000001;1.3839833832857238;4.430766746228758
6600000;40.10000000000001;1348.84;1.3839071962053342;4.418961659977645
6650000;38.620000000000005;1326.0;1.3839334983861424;4.409698408878871
6700000;39.92;1363.84;1.38397132646555;4.413371770965002
6750000;37.9;1302.08;1.3837170341161493;4.409840202159651
6800000;32.519999999999996;1151.06;1.3836585346824457;4.345140698980156
6850000;29.840000000000003;1062.3600000000001;1.383684019037794;4.340513420822069
6900000;29.4;1047.92;1.3835357241242392;4.352733480577511
6950000;27.04;988.4199999999998;1.383551081388456;4.355595865717836
7000000;26.98;976.9200000000001;1.3836379719895153;4.352920958807108
7050000;30.339999999999996;1076.7800000000002;1.383606992155215;4.397287694520673
7100000;30.139999999999997;1070.1;1.3833555416234444;4.411876490853122
7150000;29.18;1055.48;1.3833381534718958;4.410655352303481
7200000;24.44;906.9199999999998;1.3829417126041972;4.371580396004692
7250000;27.339999999999996;996.14;1.3828460998385235;4.420216814903104
7300000;28.839999999999996;1034.8200000000002;1.3828824978932617;4.455596863482983
7350000;28.7;1033.84;1.3829874318048454;4.466672735586323
7400000;31.1;1091.08;1.3828825332807004;4.501239113043475
7450000;35.42;1224.6799999999998;1.3832338042450254;4.556037770991951
7500000;36.1;1236.26;1.383305164514501;4.561988071264209
7550000;37.2;1273.14;1.3836518880487305;4.587161643687535
7600000;39.14;1325.24;1.3837743239228408;4.615525869928392
7650000;38.480000000000004;1278.44;1.3836399302252755;4.721933623026731
7700000;37.300000000000004;1224.1;1.3832783408860962;4.770598937948789
7750000;36.1;1207.9600000000003;1.3832879469750154;4.768554842473858
7800000;35.64;1203.0;1.3832478158071324;4.75503330091721
7850000;34.96;1189.1399999999999;1.382933510014516;4.753151328822128
7900000;31.640000000000004;1138.66;1.3832335721164861;4.624925570682912
7950000;33.760000000000005;1219.88;1.3833412320490264;4.612598869437936
8000000;34.4;1207.28;1.3832367479024008;4.67960478680056
8050000;33.540000000000006;1176.1;1.383195301277842;4.691989585694572
8100000;32.339999999999996;1136.0400000000002;1.3833768051312934;4.7663859651217155
8150000;34.239999999999995;1191.7599999999998;1.3833129470642511;4.809447286515895
8200000;28.580000000000002;1018.2;1.3836344425437097;4.773444869758015
8250000;30.079999999999995;1071.8200000000002;1.3837179877859225;4.769911731730513
8300000;30.04;1078.6599999999999;1.3835064737196332;4.814632194670244
8350000;26.52;977.7000000000002;1.3835504470204572;4.734194784908315
8400000;28.76;1030.0400000000002;1.3835037943890005;4.762708653095858
8450000;32.279999999999994;1131.7400000000002;1.3830143142705447;4.842763306530748
8500000;29.420000000000005;1050.5;1.3824758942425361;4.873750907855199
8550000;31.46;1093.0;1.3826331895913844;4.9333536765550035
8600000;34.440000000000005;1180.88;1.3824009950439227;5.0055682300802555
8650000;29.98;1056.8;1.3821109489830679;5.026343188875576
8700000;34.68;1178.1;1.3819518423407622;5.096323924760163
8750000;37.8;1266.66;1.3823437494128683;5.131754688230002
8800000;33.84;1163.8799999999999;1.3822655194882372;5.09251156110809
8850000;32.2;1114.5;1.3823130036524356;5.087936938615099
8900000;37.620000000000005;1230.2;1.3823992360877182;5.1824380257211775
8950000;29.640000000000004;1011.5;1.3825714065052104;5.102634785017633
9000000;30.26;1002.6;1.3823642988640343;5.127761236353632
9050000;32.519999999999996;1060.46;1.382373824253128;5.136244075530754
9100000;35.54;1151.34;1.3826024660926983;5.146809186914838
9150000;34.58;1134.58;1.38264454455064;5.118395101686777
9200000;42.46;1336.7599999999998;1.3828123513910267;5.239582332154244
9250000;38.720000000000006;1264.06;1.3827141022825842;5.201785538801318
9300000;35.260000000000005;1168.34;1.3828423899140543;5.198065160721685
9350000;32.239999999999995;1074.6799999999998;1.3823733360520987;5.223031903207773
9400000;27.18;960.9199999999998;1.3825645596730591;5.173820047449577
9450000;27.080000000000002;980.72;1.3826481993426223;5.162979619254658
9500000;29.620000000000005;1040.74;1.3828742278988682;5.203699344834817
9550000;32.86;1136.6799999999998;1.3824985684824986;5.235861173224481
9600000;34.540000000000006;1186.1799999999998;1.382749703750545;5.250836484347735
9650000;37.519999999999996;1286.2800000000002;1.3826764207404494;5.2718121573087275
9700000;32.82;1161.94;1.3824770396077013;5.225435973835727
9750000;30.7;1110.72;1.3827112772536305;5.2133551680174826
9800000;29.96;1088.78;1.382855590174696;5.2358660171350575
9850000;31.919999999999998;1134.8;1.3826699863143688;5.279368919247029
9900000;34.14;1151.92;1.382299084445363;5.367345807566927
9950000;35.36;1189.02;1.3822543915977235;5.396218793806737
10000000;39.1;1264.5400000000002;1.3819747910252513;5.496937061333975
